sales_year,city_category,product_id,product_name,total_quantity,total_amount_dollars
2023,B,P00145742,"Ankle Boots 16",12,138816
2023,B,P00346742,"Chicken 41",18,54090
2023,B,P00226842,"Bracelet 74",2,5906
2023,B,P00269442,"Wardrobe 6",10,15470
2023,B,P00151942,"Car Cover 10",2,3296
2023,B,P00342442,"Car Cover 100",13,20891
2023,B,P00216142,"Desk Lamp 21",30,236790
2023,B,P00010942,"Saxophone 42",1,8023
2023,B,P00111742,"Pet Bed 20",14,122500
2023,B,P00084842,"Hamster Wheel 106",5,40660
2023,B,P00109842,"Armchair 12",14,32424
2023,B,P00024042,"Desk Organizer 82",14,124236
2023,B,P00129442,"Printer 56",8,54984
2023,B,P00216042,"Bandages 96",21,36603
2023,B,P00177542,"Laptop 55",15,174540
2023,B,P00328742,"Romance 62",3,46629
2023,B,P00079642,"Perfume 56",14,85722
2023,B,P00065442,"Power Supply 89",3,24075
2023,B,P00058242,"Shovel 6",2,21370
2023,B,P00330342,"Bubble Wand 35",1,5278
2023,B,P00124342,"Tablet 20",6,45396
2023,B,P00233942,"Iron 17",10,81200
2023,B,P00078442,"Game Disc 2",10,59270
2023,B,P00302142,"Piano 73",9,48213
2023,B,P00172842,"Oboe 50",14,114576
2023,B,P00175242,"Body Scrub 50",14,184604
2023,B,P00177742,"Coat 63",10,61020
2023,B,P00266942,"Bread 1",13,28769
2023,B,P00294242,"Dumbbells 22",12,25500
2023,B,P00261542,"Historical Fiction 82",2,25132
2023,B,P00183442,"Hand Cream 49",11,87956
2023,B,P00368142,"Travel Guide 103",11,108108
2023,B,P00265742,"Bagpipes 47",11,57662
2023,B,P00298542,"Pet Carrier 81",9,79398
2023,B,P00194542,"Science Fiction 3",6,47598
2023,B,P00007342,"Car Wax 4",13,75972
2023,B,P00191642,"Hair Straightener 15",9,98442
2023,B,P00006142,"Garden Gloves 82",15,32940
2023,B,P00102842,"Piano 1",0,0
2023,B,P00248442,"Air Conditioner 24",5,53350
2023,B,P00257542,"Flute 4",16,111552
2023,B,P00356742,"Gaming Chair 58",1,3669
2023,B,P00081542,"Vacuum Cleaner 79",11,20504
2023,B,P00086642,"Desk Lamp 57",4,39524
2023,B,P00046842,"Pain Reliever 44",19,111625
2023,B,P00358142,"Dog Toys 6",12,25644
2023,B,P00298442,"Notebook 18",15,125010
2023,B,P00303542,"Steering Wheel Cover 101",8,13960
2023,B,P00228442,"Pet Carrier 99",14,159446
2023,B,P00326242,"Plant Marker 71",14,90258
2023,B,P00124742,"Headphones 21",11,211574
2023,B,P00336942,"Building Blocks 43",5,34635
2023,B,P00335942,"Aquarium Filter 102",0,0
2023,B,P00314942,"Necklace 90",1,6184
2023,B,P00347042,"Dresser 101",4,15972
2023,B,P00328642,"Dumbbells 4",17,66555
2023,B,P00239342,"Golf Clubs 27",7,41321
2023,B,P00212742,"Rubber Bands 89",9,15777
2023,B,P00108842,"Puzzle 39",16,84192
2023,B,P00195342,"Wardrobe 24",7,25970
2023,B,P00033942,"Nasal Spray 15",19,99617
2023,B,P00191442,"Hole Punch 103",11,83809
2023,B,P00304842,"Bandages 24",18,143046
2023,B,P00108442,"Face Mask 29",0,0
2023,B,P00148342,"Hair Straightener 51",15,103005
2023,B,P00260042,"Underwear 33",17,91001
2023,B,P00178942,"Bubble Wand 17",15,78420
2023,B,P00304242,"Hair Pin 103",11,126885
2023,B,P00173942,"Blush 88",13,153582
2023,B,P00031142,"Yoga Mat 75",9,145845
2023,B,P00251842,"Hockey Stick 30",18,142866
2023,B,P00035742,"Milk 90",14,41328
2023,B,P00358442,"Potatoes 69",14,160230
2023,B,P00089942,"Car Mats 88",2,11860
2023,B,P00057442,"Speaker 98",30,106410
2023,B,P00080042,"Cookbook 73",5,18545
2023,B,P00040042,"Tomatoes 104",0,0
2023,B,P00008742,"Microwave 54",4,20736
2023,B,P00009242,"Clipboard 102",4,32180
2023,B,P00002242,"Coat 9",16,202560
2023,B,P00027442,"Coat 27",17,138074
2023,B,P00324842,"Soil Test Kit 34",6,48654
2023,B,P00046442,"Steering Wheel 85",4,23448
2023,B,P00137142,"Bracelet 56",10,5890
2023,B,P00005742,"Yo-Yo 52",12,117168
2023,B,P00041542,"Tire Pressure Gauge 105",5,39865
2023,B,P00362642,"Shoe Rack 106",18,142902
2023,B,P00127942,"Trombone 87",17,69037
2023,B,P00261242,"Scarf 52",9,70632
2023,B,P00101042,"Science Fiction 57",10,52330
2023,B,P00227842,"Cat Toys 79",16,158640
2023,B,P0095742,"Allergy Medicine 11",19,40964
2023,B,P00253142,"Pen 55",5,38420
2023,B,P00133642,"Shoe Rack 70",2,6978
2023,B,P00018642,"Travel Guide 85",0,0
2023,B,P00150042,"Boxing Gloves 83",19,115121
2023,B,P00154742,"Boots 55",6,47670
2023,B,P00286742,"Espadrilles 31",24,103704
2023,B,P00247042,"Foundation 58",7,24521
2023,B,P00150442,"Ear Plugs 34",1,3714
2023,B,P00286642,"Novel 90",5,30660
2023,B,P00262242,"Non-Fiction 42",12,47160
2023,B,P00139542,"Blouse 79",0,0
2023,B,P00324542,"Running Shoes 24",10,70660
2023,B,P00024742,"Soil Test Kit 52",7,29225
2023,B,P00148442,"Milk 54",12,117912
2023,B,P00183342,"Surfboard 88",30,209550
2023,B,P00045142,"Car Mats 52",14,215208
2023,B,P00194642,"Moccasins 100",17,137377
2023,B,P00183642,"Oxfords 26",10,34620
2023,B,P00196142,"Keyboard 41",13,138840
2023,B,P00262442,"Engine Oil 81",2,1544
2023,B,P00223542,"Digestive Enzyme 67",16,64576
2023,B,P00320742,"Puzzle 57",8,34120
2023,B,P00117142,"Pruning Shears 76",12,116328
2023,B,P00020542,"Food Processor 66",1,897
2023,B,P00249142,"Espadrilles 67",8,29616
2023,B,P00002442,"Ring 73",5,30155
2023,B,P00190442,"Necklace 0",11,8866
2023,B,P00305142,"Butter 48",31,254107
2023,B,P00035142,"Kite 11",7,82194
2023,B,P00273542,"Dress 39",3,29523
2023,B,P00078742,"Skateboard 33",10,17180
2023,B,P00234642,"Weed Killer 8",3,34701
2023,B,P00006042,"Pain Reliever 80",1,7956
2023,B,P00028342,"Oxfords 8",7,115059
2023,B,P00207342,"Lawn Mower 21",14,100310
2023,B,P00278442,"Cereal 61",19,86070
2023,B,P00034242,"Webcam 64",9,49005
2023,B,P00254942,"Clogs 11",5,81575
2023,B,P00228342,"Garlic 89",18,275238
2023,B,P00177842,"Skirt 6",16,94864
2023,B,P00158842,"Anthology 16",13,76687
2023,B,P00036742,"Brooch 23",16,251216
2023,B,P00220642,"Slow Cooker 49",1,8008
2023,B,P00229942,"Concealer 107",15,81075
2023,B,P00269642,"Eye Drops 63",1,2962
2023,B,P00269742,"Nightstand 43",16,26896
2023,B,P00294142,"Cargo Organizer 35",6,11934
2023,B,P00222042,"Underwear 51",7,27734
2023,B,P00006842,"Windshield Wiper 92",20,72540
2023,B,P00015842,"USB Flash Drive 53",10,45230
2023,B,P00128742,"Dog Collar 46",0,0
2023,B,P00122442,"Science Fiction 93",10,41990
2023,B,P00053342,"Bass Guitar 49",7,27384
2023,B,P00151242,"Juice 45",1,1890
2023,B,P00259942,"Oxfords 44",12,100200
2023,B,P00351042,"Board Game 92",8,14256
2023,B,P00313442,"Garden Kneeler 51",0,0
2023,B,P00298142,"Laptop 1",6,41772
2023,B,P00305042,"T-Shirt 0",13,40313
2023,B,P00356442,"Spark Plug 77",13,40781
2023,B,P00089042,"Watering Can 43",0,0
2023,B,P00024842,"Printer 74",13,76934
2023,B,P00103342,"Paper Shredder 86",5,49235
2023,B,P00344342,"Air Conditioner 96",2,11850
2023,B,P00144042,"Underwear 87",15,102180
2023,B,P00287242,"Capture Card 51",10,68520
2023,B,P00197042,"Bicycle 60",18,62082
2023,B,P00000542,"Plant Pot 56",3,15633
2023,B,P0095642,"Rice Cooker 86",6,12114
2023,B,P00137242,"Skirt 42",17,91528
2023,B,P00234542,"Watch 4",15,103080
2023,B,P00059842,"Slippers 25",9,31167
2023,B,P00302442,"Soil Test Kit 88",14,52682
2023,B,P00068142,"Controller 1",14,24906
2023,B,P00277842,"Locket 68",2,23384
2023,B,P0097842,"Sleep Aid 48",11,58531
2023,B,P00249742,"Blender 93",1,3994
2023,B,P00251442,"Pet Leash 77",3,10482
2023,B,P00169142,"Action Camera 105",3,16233
2023,B,P00044242,"Puzzle 93",8,26416
2023,B,P00282042,"Golf Shoes 87",14,74410
2023,B,P00233142,"Surfboard 16",6,25248
2023,B,P00275142,"Yoga Mat 21",15,77505
2023,B,P00190942,"Novel 18",0,0
2023,B,P00297842,"Hat 71",13,152828
2023,B,P00322142,"Coffee Table 44",7,57540
2023,B,P00004442,"Power Supply 53",5,76955
2023,B,P00077842,"Juice 81",19,130853
2023,B,P00191342,"Blouse 7",18,66150
2023,B,P00263442,"Dryer 81",4,48916
2023,B,P00228642,"Toaster 5",6,31098
2023,B,P00170942,"Pajamas 83",13,91663
2023,B,P00207942,"Laptop 37",15,247170
2023,B,P00184942,"USB Flash Drive 107",61,710223
2023,B,P00346142,"Scarf 88",24,290640
2023,B,P0097242,"Yoga Mat 93",57,437076
2023,B,P00036842,"Water Gun 14",43,194704
2023,B,P00111242,"Gaming Chair 40",3,45795
2023,B,P00121142,"Cat Litter 91",1,4112
2023,B,P00266042,"Stapler 4",16,128096
2023,B,P00177642,"Drone 97",0,0
2023,B,P00281642,"Cookbook 1",5,57440
2023,B,P00178042,"Blush 34",49,203203
2023,B,P00282442,"Hair Dryer 41",14,74592
2023,B,P00042742,"Blender 57",24,84936
2023,B,P00001242,"Juice 9",19,33820
2023,B,P00198742,"Speaker 80",19,154071
2023,B,P00085942,"Toy Train 80",73,261340
2023,B,P00118742,"Plush Toy 78",26,182598
2023,B,P00297942,"Ukulele 88",11,64625
2023,B,P00266842,"Keyboard 23",13,115102
2023,B,P00058342,"Joystick 30",16,175136
2023,B,P00032442,"Electric Grill 69",10,51520
2023,B,P00105942,"Trombone 69",14,76636
2023,B,P00182642,"Piano 55",14,140924
2023,B,P00186942,"Side Table 105",4,35080
2023,B,P00155442,"Nightstand 25",15,57585
2023,B,P00221342,"Hamster Wheel 88",14,110698
2023,B,P00087242,"E-Reader 101",5,39735
2023,B,P00111142,"Charm 10",67,558512
2023,B,P00259342,"Shampoo 1",82,427220
2023,B,P0094542,"Air Freshener 60",1,16406
2023,B,P00148642,"Pet Nail Clipper 32",36,432504
2023,B,P00312142,"Bracelet 38",2,20014
2023,B,P00113242,"Self-Help 79",34,390388
2023,B,P00339942,"TV Stand 28",5,57595
2023,B,P00029542,"Sprinkler 68",15,59340
2023,B,P00244342,"Bandages 42",15,69345
2023,B,P00280642,"Dog Toys 42",2,9216
2023,B,P00244442,"Pruning Shears 40",13,60944
2023,B,P00105442,"Bracelet 92",9,28017
2023,B,P00232342,"Pet Stroller 69",16,47456
2023,B,P00194142,"Suit 80",18,57780
2023,B,P00313942,"Engine Oil 9",0,0
2023,B,P00272242,"Tie Clip 9",8,48824
2023,B,P00084342,"Running Shoes 43",22,12386
2023,B,P00106042,"Clarinet 98",10,52670
2023,B,P00307342,"Cat Scratcher 65",16,95776
2023,B,P00163442,"Puzzle 75",1,8299
2023,B,P00366542,"Oven 4",26,46280
2023,B,P00190742,"Bubble Wand 71",33,182688
2023,B,P00151842,"Dress 3",1,2802
2023,B,P00112642,"Power Supply 17",13,99437
2023,B,P00118442,"Romance 26",15,176760
2023,B,P00034442,"Video Doorbell 30",6,72522
2023,B,P00222242,"Piano 91",10,151820
2023,B,P00118342,"Keyboard 59",9,143865
2023,B,P00324742,"Cough Syrup 97",42,542136
2023,B,P00190042,"Shovel 24",23,248193
2023,B,P0094142,"Sunscreen 102",19,13243
2023,B,P00138542,"Clarinet 8",61,323788
2023,B,P00158542,"Textbook 50",14,72688
2023,B,P00157542,"Thermometer 38",23,135286
2023,B,P00044142,"Action Camera 87",9,53208
2023,B,P00220242,"Eggs 20",21,64155
2023,B,P00278942,"Highlighter 7",17,259896
2023,B,P00004742,"E-Reader 65",12,101772
2023,B,P00198042,"Locket 14",2,9362
2023,B,P00177442,"Running Shoes 25",29,445150
2023,B,P00000642,"Skateboard 105",48,562752
2023,B,P00288942,"First Aid Kit 1",41,630211
2023,B,P00270942,"Wedges 63",23,264868
2023,B,P00345842,"Diadem 106",17,162673
2023,B,P00032042,"Ankle Boots 34",11,91278
2023,B,P00313042,"Clarinet 44",17,87856
2023,B,P00112342,"Diadem 16",35,20440
2023,B,P00031842,"Fertilizer 19",1,7601
2023,B,P00255742,"Wireless Charger 103",7,57274
2023,B,P00237842,"Violin 39",14,98392
2023,B,P00300042,"Pet Shampoo 44",6,72972
2023,B,P00043242,"TV Stand 82",15,27720
2023,B,P00057242,"Ring 19",14,50736
2023,B,P00022842,"Baseball Glove 8",2,6946
2023,B,P00252042,"Electric Kettle 47",18,96408
2023,B,P00042242,"Non-Fiction 96",8,14960
2023,B,P00059542,"Lawn Mower 93",8,77872
2023,B,P00346642,"Cardigan 103",0,0
2023,B,P00021242,"Oxfords 62",31,67084
2023,B,P00023042,"Seat Cover 66",1,5195
2023,B,P00144242,"Bookshelf 4",19,98192
2023,B,P00101342,"Air Freshener 96",19,305767
2023,B,P00289342,"TV Stand 46",39,137865
2023,B,P00021142,"Garden Hose 54",12,84708
2023,B,P00330442,"Cat Scratcher 101",16,110928
2023,B,P00270142,"Electric Kettle 29",5,18245
2023,B,P00218342,"Violin 75",29,151293
2023,B,P00249542,"Eye Drops 81",16,126720
2023,B,P00101242,"Apples 93",6,22536
2023,B,P00205242,"Thriller 45",1,8678
2023,B,P00012142,"Iron 107",6,32640
2023,B,P00104942,"Jump Rope 82",19,132126
2023,B,P00275642,"Dining Table 37",6,24996
2023,B,P00112442,"Deck Shoes 32",4,34116
2023,B,P00117242,"Heels 40",17,103139
2023,B,P00212942,"Bird Cage 76",11,59862
2023,B,P00133742,"Bird Cage 94",5,17245
2023,B,P00241742,"Game Disc 56",14,97118
2023,B,P00214142,"Treadmill 23",12,72420
2023,B,P00349442,"Bananas 58",13,161772
2023,B,P00221742,"Bicycle 24",3,12288
2023,B,P00188442,"Gaming Chair 22",11,19371
2023,B,P00178342,"Cardigan 85",16,95376
2023,B,P00085642,"Swimwear 86",24,129960
2023,B,P00123842,"Pet Nail Clipper 86",9,41670
2023,B,P00334242,"Pendant 96",39,149331
2023,B,P00057942,"Controller 19",2,23224
2023,B,P00302042,"Charm 82",13,25441
2023,B,P00362442,"Wedges 9",15,52350
2023,B,P00106742,"Streaming Device 32",14,147882
2023,B,P00102642,"Body Scrub 68",31,45167
2023,B,P00127442,"Body Lotion 43",10,79140
2023,B,P00345642,"Joystick 102",47,379149
2023,B,P00357842,"Steering Wheel Cover 11",13,90571
2023,B,P00115342,"Envelope 106",10,68770
2023,B,P00174442,"Shampoo 37",11,59774
2023,B,P00282642,"Brooch 41",53,190217
2023,B,P00150542,"Antacid 82",44,90112
2023,B,P00037142,"Dog Food 72",38,297312
2023,B,P00192042,"Moisturizer 57",8,30024
2023,B,P00197542,"Engine Oil 45",1,7171
2023,B,P00048742,"Diadem 88",29,158021
2023,B,P00110142,"Blender 39",14,227920
2023,B,P00120842,"Accordion 64",19,152437
2023,B,P00267742,"Garlic 35",37,135568
2023,B,P00086442,"Joystick 66",24,141264
2023,B,P00331842,"Desk 5",7,118062
2023,B,P00288642,"Bed 38",22,187572
2023,B,P00318742,"Bird Feeder 13",29,231652
2023,B,P00028442,"Tie Clip 81",20,155240
2023,B,P00208342,"Eye Drops 45",12,186288
2023,B,P00193542,"Air Conditioner 42",5,39485
2023,B,P00277442,"Lego Set 77",46,372646
2023,B,P00335242,"Textbook 14",11,39292
2023,B,P00279442,"Chair 57",4,49856
2023,B,P00351142,"Hand Cream 13",22,94138
2023,B,P00206642,"Sleep Aid 12",10,68890
2023,B,P00045342,"Accordion 82",26,303186
2023,B,P00260142,"Diadem 70",23,118358
2023,B,P00129342,"Choker 102",36,139176
2023,B,P00088542,"Bicycle 96",15,104460
2023,B,P00214742,"Sweater 22",6,32490
2023,B,P00344842,"Golf Shoes 105",12,65316
2023,B,P00110942,"Mouse 42",68,780096
2023,B,P00119642,"Marbles 105",33,506748
2023,B,P00362542,"Cricket Bat 31",2,16256
2023,B,P00246942,"Desk 95",6,61932
2023,B,P00112142,"Jumper Cables 86",60,723780
2023,B,P00120342,"Garden Rake 5",30,206790
2023,B,P00110542,"Headset 21",40,316960
2023,B,P00279942,"Charm 28",16,62576
2023,B,P00303742,"Tomatoes 50",15,88275
2023,B,P00140742,"Food Processor 48",13,153387
2023,B,P00316742,"Ankle Boots 88",22,31218
2023,B,P00233542,"Drum Set 38",6,93348
2023,B,P00115242,"Piano 19",22,38016
2023,B,P00338442,"Self-Help 25",9,102735
2023,B,P00302842,"Webcam 82",10,58690
2023,B,P00124842,"Apples 57",5,7910
2023,B,P00277642,"Yoga Mat 3",97,330382
2023,B,P00115942,"Eye Cream 64",20,40600
2023,B,P00346042,"Mystery 4",13,57785
2023,B,P00282242,"Tweezers 35",21,75684
2023,B,P00034042,"Dryer 45",18,206334
2023,B,P00180342,"Sleep Aid 102",7,11998
2023,B,P00055642,"Highlighter 79",10,14470
2023,B,P00312742,"Xylophone 71",42,176316
2023,B,P00010742,"Coat 81",42,335496
2023,B,P00147742,"Scissors 80",28,319760
2023,B,P00223242,"Dumbbells 58",16,82912
2023,B,P00114942,"Video Game 27",33,390720
2023,B,P00183242,"Necklace 36",37,129204
2023,B,P00030842,"Coffee Maker 64",12,94020
2023,B,P00220142,"Self-Help 43",2,23870
2023,B,P00130442,"Harmonica 27",32,173376
2023,B,P00323042,"Sweater 94",21,111867
2023,B,P00344742,"Cufflinks 62",10,17470
2023,B,P00182442,"Recliner 99",12,63024
2023,B,P00015342,"Blouse 43",14,89698
2023,B,P00288042,"Scissors 8",35,140455
2023,B,P00103042,"Children's Book 51",23,362135
2023,B,P00187842,"Pet Stroller 87",16,182880
2023,B,P00162442,"Bass Guitar 67",7,79828
2023,B,P00078542,"Tennis Racket 37",12,142236
2023,B,P00324442,"Pet Bed 56",4,12404
2023,B,P00041642,"Fertilizer 73",16,59104
2023,B,P00050542,"Garden Fork 12",16,59136
2023,B,P00006442,"Bookshelf 76",33,118140
2023,B,P00113642,"Hiking Boots 89",12,93336
2023,B,P00001042,"Gaming Monitor 44",19,151126
2023,B,P00102542,"Dog Collar 10",21,124446
2023,B,P00223142,"Graphic Novel 83",7,37814
2023,B,P0098342,"Antacid 46",21,85743
2023,B,P00346242,"Hockey Stick 102",29,238641
2023,B,P00191742,"Running Shoes 60",1,1400
2023,B,P00303042,"Doll 55",2,7314
2023,B,P00264242,"Tennis Racket 91",12,70092
2023,B,P00117542,"Camera 59",11,25454
2023,B,P00130742,"Washing Machine 38",18,138708
2023,B,P00024142,"Car Jack 26",6,58314
2023,B,P00127242,"Dress 57",63,501669
2023,B,P00209742,"Espadrilles 49",17,129897
2023,B,P00160042,"Lego Set 59",0,0
2023,B,P00042342,"Garden Fork 48",9,37224
2023,B,P00016542,"Biography 74",9,107433
2023,B,P00016742,"Windshield Wiper 74",13,50245
2023,B,P00227642,"Face Wash 27",34,135592
2023,B,P00146142,"Orange 13",6,68808
2023,B,P00070542,"Pajamas 101",26,278824
2023,B,P00129842,"Toy Robot 103",10,163060
2023,B,P00243942,"Hamster Wheel 70",39,302289
2023,B,P00246742,"Orange 31",25,40725
2023,B,P00310142,"Hair Straightener 33",11,38753
2023,B,P00244142,"Poetry 66",12,97764
2023,B,P00085442,"Cufflinks 26",19,20083
2023,B,P00190142,"Action Camera 15",46,388056
2023,B,P00109242,"Guitar 0",30,363720
2023,B,P00089342,"Recliner 27",9,71316
2023,B,P00288542,"Sandals 92",15,118995
2023,B,P00212242,"Brake Pads 79",20,156200
2023,B,P00319342,"Tablet 38",26,89492
2023,B,P00302942,"Bird Feeder 67",5,38980
2023,B,P00145942,"Notebook 36",5,62305
2023,B,P00026342,"Juice 99",12,93840
2023,B,P00148842,"Oxfords 80",7,88592
2023,B,P00343442,"Tire 3",6,6252
2023,B,P00281942,"Slow Cooker 85",6,77718
2023,B,P00295242,"Hair Pin 67",12,93168
2023,B,P00021342,"Travel Guide 31",3,15714
2023,B,P00226142,"Compost Bin 27",9,20061
2023,B,P00326742,"Whiteboard 101",23,74014
2023,B,P00164342,"Shovel 96",5,26940
2023,B,P00110742,"Blood Pressure Monitor 59",50,587700
2023,B,P00117642,"Lego Set 5",0,0
2023,B,P00114142,"Garden Rake 41",35,207585
2023,B,P00119142,"Banjo 30",54,292842
2023,B,P00280742,"Golf Clubs 45",21,340578
2023,B,P00271142,"Toy Train 26",38,130872
2023,B,P00348242,"Pet Shampoo 26",2,15606
2023,B,P00003942,"VR Headset 32",12,42264
2023,B,P00151742,"Tennis Racket 55",28,112840
2023,B,P00050642,"Boots 91",26,334100
2023,B,P00114742,"Surfboard 70",12,70788
2023,B,P00113942,"Cabinet 32",6,23958
2023,B,P00120942,"Dresser 11",23,178480
2023,B,P00083842,"Cricket Bat 103",1,6943
2023,B,P00317842,"Body Lotion 7",5,29675
2023,B,P00030642,"Rice Cooker 14",7,42987
2023,B,P00273642,"Essay Collection 107",14,135730
2023,B,P00002542,"Children's Book 87",21,85512
2023,B,P00331642,"Pasta 8",36,14256
2023,B,P00331242,"Cricket Bat 85",10,14320
2023,B,P0096442,"Vacuum Cleaner 7",21,43386
2023,B,P00050242,"Hat 107",26,204464
2023,B,P00131942,"Bed 56",12,105408
2023,B,P00088242,"Oven 40",13,156689
2023,B,P00041142,"Eggs 56",15,32115
2023,B,P00297042,"VR Headset 68",1,4104
2023,B,P00145042,"Gaming Monitor 8",1,11457
2023,B,P00136342,"Science Fiction 75",28,20748
2023,B,P00331942,"Fishing Rod 50",48,93168
2023,B,P00100942,"Blood Pressure Monitor 5",18,125532
2023,B,P00359742,"Treadmill 5",17,203456
2023,B,P00118542,"Bubble Wand 89",7,49070
2023,B,P00210042,"Foundation 40",7,29225
2023,B,P00297342,"Paper Shredder 104",14,50568
2023,B,P00268442,"Pet Nail Clipper 104",16,35072
2023,B,P00035542,"Jacket 20",36,297036
2023,B,P00102042,"Hat 53",1,3627
2023,B,P00218842,"Eggs 38",30,161310
2023,B,P00102942,"Pen 1",36,414396
2023,B,P00156442,"Docking Station 34",0,0
2023,B,P00229742,"Shampoo 19",29,335617
2023,B,P00143642,"Children's Book 33",8,61960
2023,B,P00000142,"Rice 6",27,145692
2023,B,P00240142,"Doll 19",23,46598
2023,B,P00134342,"Allergy Medicine 83",10,52380
2023,B,P00040142,"Hedge Trimmer 85",9,48132
2023,B,P00321042,"Oil Filter 73",14,215684
2023,B,P00252742,"Saxophone 24",4,32516
2023,B,P00195942,"Bagpipes 11",6,48234
2023,B,P00126142,"Cabinet 14",34,200260
2023,B,P00219842,"Marbles 51",27,192294
2023,B,P00046142,"Fertilizer 55",6,92358
2023,B,P00328142,"Loafers 21",10,42530
2023,B,P00022742,"Moisturizer 3",15,89895
2023,B,P00120742,"Travel Guide 67",14,82894
2023,B,P00255942,"Car Cover 28",19,149169
2023,B,P00048042,"Pet Bed 92",11,90662
2023,B,P00054242,"Loafers 75",31,360778
2023,B,P00001642,"Harmonica 63",18,106254
2023,B,P00002042,"Spark Plug 41",13,58344
2023,B,P00136842,"Hole Punch 67",9,105858
2023,B,P00304042,"Board Game 74",19,100510
2023,B,P00127042,"Clogs 65",6,12984
2023,B,P00166042,"Video Doorbell 84",12,62676
2023,B,P00156542,"Anthology 34",7,5012
2023,B,P00227542,"Xylophone 89",16,14848
2023,B,P00315842,"Console 0",16,84224
2023,B,P00271542,"Frisbee 30",23,52946
2023,B,P00311342,"Laptop 91",13,135109
2023,B,P00088042,"Lipstick 90",18,278748
2023,B,P00173842,"Tie Clip 45",0,0
2023,B,P00251242,"Yo-Yo 16",5,10145
2023,B,P00115542,"Mouse 60",24,186768
2023,B,P00219242,"Sunscreen 84",14,11354
2023,B,P0095842,"TV Stand 64",11,90398
2023,B,P00256042,"Tire Pressure Gauge 15",18,215946
2023,B,P00201342,"Dog Collar 100",26,208312
2023,B,P00124242,"Game Disc 92",7,11109
2023,B,P00078142,"Skirt 78",3,11661
2023,B,P00265542,"Suit 98",15,81495
2023,B,P00236542,"Bluetooth Speaker 82",15,33840
2023,B,P00353542,"Dishwasher 62",4,7932
2023,B,P00319242,"Console 18",13,28431
2023,B,P00174142,"Hockey Stick 48",29,90103
2023,B,P00350942,"Aquarium Filter 12",13,71695
2023,B,P00087342,"Lego Set 95",8,54904
2023,B,P00177142,"Pet Leash 5",4,39292
2023,B,P00311942,"Garden Hose 18",6,39912
2023,B,P00197142,"Kayak 89",10,70550
2023,B,P00065242,"Toy Car 94",7,24990
2023,B,P00029142,"Mystery 40",4,23572
2023,B,P00194342,"Chair 3",23,123809
2023,B,P00070942,"Pet Leash 23",11,116974
2023,B,P00211442,"Baseball Glove 80",4,23888
2023,B,P0099242,"Ukulele 70",9,19872
2023,B,P00053042,"Tweezers 89",17,87465
2023,B,P00093642,"Kayak 107",17,204663
2023,B,P00034342,"Accordion 28",4,20784
2023,B,P00027642,"Tire 75",6,25524
2023,B,P00024942,"Tablet 56",16,85936
2023,B,P00246642,"Clarinet 26",16,273808
2023,B,P00074642,"Tablet 2",19,100928
2023,B,P00317942,"Bangle 101",14,30996
2023,B,P00328042,"Onions 70",15,33495
2023,B,P00370242,"Capture Card 69",35,124075
2023,B,P00340642,"Moccasins 46",9,16812
2023,B,P00358242,"Garden Gloves 46",13,26234
2023,B,P0096542,"Sunscreen 12",16,92480
2023,B,P0096942,"Biography 38",20,115100
2023,B,P00074142,"Potatoes 105",27,84402
2023,B,P00273442,"Bass Guitar 13",11,15191
2023,B,P00270042,"Kayak 53",12,25368
2023,B,P00255842,"Bracelet 20",21,254205
2023,B,P00223842,"Toy Robot 31",16,55360
2023,B,P00014842,"Plant Marker 17",15,114315
2023,B,P00274342,"Ukulele 34",9,57906
2023,B,P00199442,"Cat Scratcher 11",35,65835
2023,B,P00216342,"Jeans 19",5,40575
2023,B,P00112542,"Shorts 41",49,379554
2023,B,P00208742,"Oboe 32",37,283716
2023,B,P00248942,"Pencil Sharpener 69",24,274296
2023,B,P00304442,"Washing Machine 20",34,389368
2023,B,P00014042,"Non-Fiction 6",14,109704
2023,B,P00133442,"Basketball 56",6,69606
2023,B,P00159842,"Moisturizer 21",20,85020
2023,B,P00019942,"Gamepad 81",14,116046
2023,B,P00105342,"Loafers 93",5,58930
2023,B,P00266442,"Pet Carrier 63",15,103125
2023,B,P00351842,"Body Scrub 32",14,73612
2023,B,P00319142,"Smart TV 94",4,35324
2023,B,P00329242,"Webcam 10",2,7534
2023,B,P00347142,"Bird Feeder 31",17,90593
2023,B,P00205642,"Toe Ring 69",0,0
2023,B,P0094342,"Dining Table 73",15,31635
2023,B,P00182342,"Stapler 58",23,264247
2023,B,P00280242,"Spark Plug 5",18,127980
2023,B,P00151042,"Toy Train 62",2,14000
2023,B,P00000342,"Electric Grill 87",2,10402
2023,B,P00211542,"Watering Can 61",5,34900
2023,B,P00218942,"Speaker 26",15,26685
2023,B,P00180142,"Side Table 87",9,14418
2023,B,P00168342,"Cookbook 37",3,4764
2023,B,P00058042,"Blush 106",27,212004
2023,B,P00289242,"Choker 66",21,245154
2023,B,P00093242,"Boots 1",5,39010
2023,B,P00220442,"Bar Stool 85",38,203642
2023,B,P00071242,"Bar Stool 49",30,341820
2023,B,P00050442,"Laptop 19",16,243728
2023,B,P0097342,"Allergy Medicine 47",11,85118
2023,B,P00165442,"Ballet Flats 84",16,189536
2023,B,P00220342,"Electric Kettle 83",15,29400
2023,B,P00051642,"Car Wax 40",21,164052
2023,B,P00293342,"Essay Collection 35",1,5831
